author,updated_at,like_count,text,video_id,public
@kannon2678,2024-03-31T15:51:07Z,0,This is the same man that Beat Tank Davis if your here to see greatness u just witness it now go watch Pitbull 🆚 Tank.,cQOq2Ih36EU,True
@WhosGonnaStopUsTv,2024-03-31T15:50:53Z,25,Really happy to see when someone humble that worked so hard gets his hard work recognized. Well deserved pitbull cruz!,cQOq2Ih36EU,True
@Hjefe308,2024-03-31T15:50:51Z,1,"congrats to the pittbull, i see now why dudes are SHOOK ONES!!  VIVA MEXICOOO",cQOq2Ih36EU,True
@DANNY-bv7od,2024-03-31T15:50:25Z,0,Cruz vs Tank???,cQOq2Ih36EU,True
@user-db4dc7zz5v,2024-03-31T15:50:13Z,0,Hay nadamas esta su chiwawa para todos los que son mas ocicones que lo que tienen de grandotes y habladores lo tienen de pendejos,cQOq2Ih36EU,True
@carloscalo3667,2024-03-31T15:50:04Z,47,Isaac is a great fighter a very good example of how mexican people get street fights in México,cQOq2Ih36EU,True
@carloschavez8922,2024-03-31T15:50:03Z,0,We need tank vs Cruz rematch,cQOq2Ih36EU,True
@dbuckner92,2024-03-31T15:50:00Z,0,Good stoppage,cQOq2Ih36EU,True
@AlexanderCalzadoAlvarez,2024-03-31T15:49:48Z,0,Papi tu eres el  animal,cQOq2Ih36EU,True
@osvaldosarli1101,2024-03-31T15:49:28Z,0,"Romero no tiene idea de como se debe defender. Recibe todo lo que le tiran !!! Es extraño, porque si tiene entrenador de escuela cubana, ellos dominan bien ése aspecto del combate...!",cQOq2Ih36EU,True
@3rdeyeboxing878,2024-03-31T15:49:16Z,0,Rolly did this to himself,cQOq2Ih36EU,True
@Hamza-dg6dr,2024-03-31T15:49:03Z,0,I knew Cruz was always going to win,cQOq2Ih36EU,True
@khankratos2928,2024-03-31T15:48:38Z,0,Can i watch full fight on prime video?,cQOq2Ih36EU,True
@easybeetripnatrip6541,2024-03-31T15:48:23Z,0,Pit bull is a real champ,cQOq2Ih36EU,True
@FireForce2513,2024-03-31T15:48:23Z,1,"Dang it Ippei, I told you to take the over 😂😂",cQOq2Ih36EU,True
@keifsavage1090,2024-03-31T15:48:20Z,0,I still like Rolly 😢,cQOq2Ih36EU,True
@joelmora5499,2024-03-31T15:48:11Z,0,Look this combinations Waoo he is a beast.,cQOq2Ih36EU,True
@stevenflores80,2024-03-31T15:48:08Z,0,Let’s gooooooo!! Pit bull!!!!! He’s the real deal!!! NOW Tank Run it back!!!,cQOq2Ih36EU,True
@jq2330,2024-03-31T15:47:57Z,0,Don't ever estimate the power and mental of a Mexican fighter.,cQOq2Ih36EU,True
@HORROBLEsinger,2024-03-31T15:47:41Z,1,Most satisfying loss I’ve seen thank you now leave this sport you joke,cQOq2Ih36EU,True
@carlosj9276,2024-03-31T15:47:34Z,0,Hahahahahaa 😂😂😂que costalote es ese tipo para que aprenda.  A Respectar,cQOq2Ih36EU,True
@kaliforniaman,2024-03-31T15:47:29Z,40,Rolly is the Adrien Broner of boxing…the Latin version 😂🤣,cQOq2Ih36EU,True
@chutasan8299,2024-03-31T15:47:09Z,0,This is one of the most SATISFYING fights I've seen. Rolly ate a full meal of CROW and HUMBLE pie.  Now go cry 1n a c0rner!!!,cQOq2Ih36EU,True
@luisalmanza1268,2024-03-31T15:47:03Z,0,Lopez is next,cQOq2Ih36EU,True
@rodolfoanaya5340,2024-03-31T15:47:01Z,0,And is going to be there for a while!!,cQOq2Ih36EU,True
@Mr6Figure,2024-03-31T15:46:48Z,0,sheeeesh whooped em,cQOq2Ih36EU,True
@yeshuagmz7239,2024-03-31T15:46:27Z,1,Romero piñata 😂 viva 🇲🇽 cabones a new champion for mexico 💪🔥,cQOq2Ih36EU,True
@derriond,2024-03-31T15:46:22Z,0,I fw tank but this is why he respectfully declined a rematch. In my humble opinion Cruz is the only challenge to him rn,cQOq2Ih36EU,True
@d-boogiewitdagoodies5849,2024-03-31T15:46:20Z,0,"Pitbull couldn’t do this to Tank but you got bias fans claiming he did just this very thing minus the stoppage😂😂😂
Tank outboxed Pitbull beautifully but bc Pitbull was the aggressor he “Won”. Give me a break, but that lil mf can fight. Tanks defense was just that good and he was able to move and avoid getting hit most of the time but Pitbull did catch him and counter him good. 
But just bc you won a few rounds doesn’t mean you won the fight. I like Pitbull, I just don’t think he could beat a 2 handed Tank or should I say make it to the final bell like last time, too much skill. A fighter that can outthink him is too dangerous for Pitbulls career and that’s why he turned down the fight with Shakur bc he didn’t wanna chase him all night and possibly lose on points.",cQOq2Ih36EU,True
@Boychikpsyem,2024-03-31T15:46:19Z,1,"Tank gave him the spotlight, the old man exposed him, bought him a title, pit bull mauled his ass. Dude a real life goofy.",cQOq2Ih36EU,True
@activeubkr,2024-03-31T15:46:05Z,0,Pitbull hitting hards asf,cQOq2Ih36EU,True
@mikemacapala5631,2024-03-31T15:46:05Z,0,no wonder davis dont want a rematch,cQOq2Ih36EU,True
@micahdragon4445,2024-03-31T15:45:39Z,0,LETS GOOOOOO!!!!! 🇲🇽 lol,cQOq2Ih36EU,True
@mqproductions,2024-03-31T15:45:39Z,0,"Romero is just not a good fighter. Never was, never will be. Can't believe he even held a belt at all. 😂🤦🏻‍♂️",cQOq2Ih36EU,True
@Coopding88,2024-03-31T15:45:18Z,0,We all knew this would happen ffs,cQOq2Ih36EU,True
@rodolfoanaya5340,2024-03-31T15:45:16Z,0,Se va a quedar de campeon por un buen tuempo,cQOq2Ih36EU,True
@IamDEC_,2024-03-31T15:45:12Z,0,Awesome ref,cQOq2Ih36EU,True
@danpricop6670,2024-03-31T15:45:12Z,0,"...finally,Rolly Chiwhawha Bolero...ro.",cQOq2Ih36EU,True
@jonlabore8213,2024-03-31T15:45:07Z,0,Lmao 🤣 good job Romero 😂,cQOq2Ih36EU,True
@georgejrescoto522,2024-03-31T15:45:02Z,1,"Straight mopped Rolly lmao ,
Viva Mexico putos!!",cQOq2Ih36EU,True
@adamblancas6850,2024-03-31T15:44:49Z,0,Bro ryan would have ate your ass rolly learn to stfu😂,cQOq2Ih36EU,True
@sellig3621,2024-03-31T15:44:47Z,0,Man how do you can make so much trash talking against Pitbull. This guy ist just my opinion best boxer in his weight  classes and he can beat everybody doesn't  matter who.,cQOq2Ih36EU,True
@richarddiaz1893,2024-03-31T15:44:33Z,0,That's what happens when you talk all that garbage.when fight time comes that tail goes underneath that a-ho. Congratulations to the new champion de Mexico gracias pitbull.💪 🇲🇽  Greetings East Los Angeles Califas 🇲🇽 🇺🇲,cQOq2Ih36EU,True
@garypeterson4733,2024-03-31T15:44:24Z,0,🗣WOW😂😂😂😂😂,cQOq2Ih36EU,True
@benjavier8262,2024-03-31T15:44:18Z,0,M not impressed by neither of these casuals🥊,cQOq2Ih36EU,True
@cristhianromero6420,2024-03-31T15:44:12Z,0,Esa si es pelea no que la canelita puro circo,cQOq2Ih36EU,True
@killakam3600,2024-03-31T15:44:11Z,0,"We all knew this was going to happen. Rolly ain't been the same since that Tank hit, and his last opponent got cheated.",cQOq2Ih36EU,True
@9mully.,2024-03-31T15:43:46Z,0,easiest title fight for cruz 😂😂,cQOq2Ih36EU,True
@larubiamia,2024-03-31T15:43:25Z,0,That was a good stoppage. God job ref,cQOq2Ih36EU,True
@anthonyhernandez9522,2024-03-31T15:43:23Z,1,Why is rolly getting these fights he sucks,cQOq2Ih36EU,True
@HAVEFAITH83,2024-03-31T15:43:09Z,1,ROLLY POLLY SHOULD NEVER BE A BOXER,cQOq2Ih36EU,True
@neiljiroirinco5449,2024-03-31T15:43:06Z,0,Pitbull.Defeat Chupapi.Muńańo.hahah,cQOq2Ih36EU,True
@dipinsoman5582,2024-03-31T15:42:51Z,2,Rolly the worst fighter ever ..just talk...pathetic,cQOq2Ih36EU,True
@wellconnected7780,2024-03-31T15:42:44Z,0,"Rolly looking like AB out there. Salute to Issac, but keeping it 3000s, That chiwawa pendant legendary, because statue wise it's spot on but thats gone be 1 tuff L to tote.🤣😂Rolle had every advantage. Except the fight in the Dog.",cQOq2Ih36EU,True
@moneymitch913,2024-03-31T15:42:40Z,2,"Shakur vs Pitbull next?
👇",cQOq2Ih36EU,True
@user-bg4ut4rt4q,2024-03-31T15:42:35Z,0,Eso te pasa por bocón. No conectaste ni un golpe 😂😂😂😂😂😂😂😂😂,cQOq2Ih36EU,True
@jayrab446,2024-03-31T15:42:32Z,0,Thanks pitbull. You won me 2Gs,cQOq2Ih36EU,True
@Nestayoo8643,2024-03-31T15:42:30Z,0,Rolly fighting as a coward,cQOq2Ih36EU,True
@gcosi,2024-03-31T15:42:29Z,0,😮😮😮,cQOq2Ih36EU,True
@robkeller3431,2024-03-31T15:42:25Z,0,Rollie got the heart of lion. He went out on his shield. No quit in him.,cQOq2Ih36EU,True
@Wade_SBB,2024-03-31T15:42:21Z,0,Gevonta’s leftovers,cQOq2Ih36EU,True
@JoseReyes-lp7lt,2024-03-31T15:42:19Z,0,Rolly has no guard at all,cQOq2Ih36EU,True
@fontzzzz6069,2024-03-31T15:41:59Z,0,"Romero has to fix this problem, so susceptible to left hooks",cQOq2Ih36EU,True
@Alph2405,2024-03-31T15:41:49Z,0,"Pit bull not to be overlooked, he’s a challenging opponent for anyone in his division. Reminds me a maidana.",cQOq2Ih36EU,True
@frankysalazar6857,2024-03-31T15:41:31Z,0,"I wasn’t that impressed by Cruz, I knew Romero has always been 🚮🗑️.",cQOq2Ih36EU,True
@deshawnnathan9359,2024-03-31T15:41:25Z,0,After I seen pitbull and tank fight I knew rolly had no chance of beating pitbull,cQOq2Ih36EU,True
@klr6558,2024-03-31T15:41:23Z,0,Romeros career = RIP,cQOq2Ih36EU,True
@CruzJM,2024-03-31T15:41:21Z,2,CRUZ KNOWS HIW TO HIT THE PIÑATA!,cQOq2Ih36EU,True
@God_lovin_Patriot,2024-03-31T15:40:57Z,166,Cruz had him walking like baby Bambi. 😂,cQOq2Ih36EU,True
@octaviolozano7228,2024-03-31T15:40:57Z,0,Revancha con davis y le va a pasar lo mismo que a la rolly.,cQOq2Ih36EU,True
@xrg9355,2024-03-31T15:40:37Z,1,That looked like a pitbull mauling a stray dog,cQOq2Ih36EU,True
@RickyRegal.,2024-03-31T15:40:34Z,0,Imagine being a professional boxer and getting rocked the way Romero got rocked in the first round 😂,cQOq2Ih36EU,True
@ur1man,2024-03-31T15:40:32Z,0,rolly sucks lmao,cQOq2Ih36EU,True
@juliosandoval8244,2024-03-31T15:40:26Z,0,Viva mexicooo that fuuu got glocked hard.,cQOq2Ih36EU,True
@Simio4reall.enSpotify,2024-03-31T15:40:22Z,0,Se lo comió a vergasos,cQOq2Ih36EU,True
@Aviator369,2024-03-31T15:39:59Z,2,Right in Mexico 🇲🇽 we say ! A Pan y verga le ganó Cruz 🥊🥊🇲🇽🇲🇽,cQOq2Ih36EU,True
@salomonburbaranassar752,2024-03-31T15:39:57Z,1,"😂😂😂😂 Mamma mia!!!!! Thanks Referee for stop the fight, Rolly don't what happen after that storm of punches 😂😂😂😂",cQOq2Ih36EU,True
@keymajor8068,2024-03-31T15:39:56Z,0,Cruz had bros head looking like a double end bag 😩😩,cQOq2Ih36EU,True
@chrispasley7937,2024-03-31T15:39:35Z,0,"Yes 😂that's what I am talking about ""Pit Bull"" yes yes 💪🏾🙏🏾",cQOq2Ih36EU,True
@Simio4reall.enSpotify,2024-03-31T15:39:23Z,1,Romero parece amateur jajajajaj 😂,cQOq2Ih36EU,True
@keifer_htn,2024-03-31T15:39:18Z,0,"Bro lost to a chihuahua, an old man and a man dancing in his underwear on instagram live 💀",cQOq2Ih36EU,True
@franciscosantiago-pm2rr,2024-03-31T15:39:17Z,0,El Chihuahua en modo bestia pittbull ahuevo viva México 🇲🇽 viva el pittbul cruz gracias por poner a Mexico 🇲🇽 el alto esta noche gracias campeón Mexico te apolla eres la mera vena,cQOq2Ih36EU,True
@kaosdeath8527,2024-03-31T15:39:04Z,0,"Como lo dijo el pitbull, bajando isac como el campeón del mundo🌎❤",cQOq2Ih36EU,True
@pejuangrp6648,2024-03-31T15:39:01Z,0,just retire romero,cQOq2Ih36EU,True
@user-ny4ov5wn6v,2024-03-31T15:38:46Z,0,😂,cQOq2Ih36EU,True
@frankysalazar6857,2024-03-31T15:38:39Z,0,"I thought we were finally done with some of the old showtime commentators. But no, we still have to deal with them 🙄.",cQOq2Ih36EU,True
@javierflores5879,2024-03-31T15:38:28Z,0,Paliza,cQOq2Ih36EU,True
@herikluzardo7177,2024-03-31T15:38:19Z,21,"Viva México el Pitbull saludos y bendiciones
Desde Venezuela",cQOq2Ih36EU,True
@WhiskeyTangoFoxtrot290,2024-03-31T15:38:14Z,1,This was glorious!!! This is what happens when you fight real opponents,cQOq2Ih36EU,True
@joelmunoz8102,2024-03-31T15:37:59Z,0,I want all da smoke 😂,cQOq2Ih36EU,True
@billkingll1678,2024-03-31T15:37:51Z,1,👴🏾~ THROW THE TOWEL!!!!!! THROW THE DAMN TOWEEELLLL!!!!!!!,cQOq2Ih36EU,True
@joelmunoz8102,2024-03-31T15:37:43Z,1,Where the rollie fans attt😅,cQOq2Ih36EU,True
@Edwin.Mr.acevedo,2024-03-31T15:37:36Z,0,¡Ese perro no ladra pero como muerde!,cQOq2Ih36EU,True
@thesir8028,2024-03-31T15:37:36Z,0,Who the chihuahua now Rolly😂,cQOq2Ih36EU,True
@njrthedj,2024-03-31T15:37:32Z,0,"Pitbull is a monster in the ring! Even Ryan Garcia can't beat him. Congratulations, Isaac ""Pitbull"" Cruz! 🫡",cQOq2Ih36EU,True
@1GSBoobieGS7,2024-03-31T15:37:28Z,0,If you watch boxing you knew this shit was over before it started,cQOq2Ih36EU,True
@jmgalindos3913,2024-03-31T15:37:19Z,0,Cruz vs canelo,cQOq2Ih36EU,True
@ricardomontes4940,2024-03-31T15:37:13Z,0,Rolly pollie 😂😂,cQOq2Ih36EU,True
@vinceguzman8478,2024-03-31T15:37:13Z,0,Rolly looked like an amateur. He made Cruz look better then what he is,cQOq2Ih36EU,True
@victortorres811,2024-03-31T15:37:05Z,0,Thus only makes Tank look even better. Seperation of classes,cQOq2Ih36EU,True
@cowogosky,2024-03-31T15:36:53Z,0,One just throws wild punches with his head down hoping he doesn’t get caught and the other shouldn’t even be boxing at all.,cQOq2Ih36EU,True
@del_D.,2024-03-31T15:36:44Z,0,I knew Cruz was gon go crazy. Rolly ain’t have no plan foreal. Rolly needs a new camp man…develope a better arsenal for fighting in all aspects,cQOq2Ih36EU,True
@dereklemons5037,2024-03-31T15:36:41Z,0,Rolly needs to hangup the gloves,cQOq2Ih36EU,True
@gregoriosandoval6565,2024-03-31T15:36:40Z,0,Putete de mierda..por hocicon......con mexico no se metan idiotas😅😅😅😅,cQOq2Ih36EU,True
@Entrepreneurandfree,2024-03-31T15:36:08Z,0,But Rolly didn’t go down 😭😭😭,cQOq2Ih36EU,True
@eljoker7109,2024-03-31T15:36:03Z,0,Rolly is garbage,cQOq2Ih36EU,True
@francescozanetti630,2024-03-31T15:35:24Z,0,Monkey  vs pitbull,cQOq2Ih36EU,True
@King_BeeF,2024-03-31T15:35:22Z,0,That was for that old man Rolly stole that belt from. Easy work!,cQOq2Ih36EU,True
@gio.orbit5498,2024-03-31T15:35:20Z,0,rolly is my favorite figure skater,cQOq2Ih36EU,True
@drcrankenstein4819,2024-03-31T15:35:17Z,0,Canelo eres una vergüenza para México 💩😉,cQOq2Ih36EU,True
@billsquires853,2024-03-31T15:35:17Z,1,And now Who is the CHIUAHUA!!!!!,cQOq2Ih36EU,True
@maximomartins5323,2024-03-31T15:35:11Z,0,"😆😆😆 después del primer round romero supo que le darían una buena paliza 😆,se puso a bailar mejor 😆😆",cQOq2Ih36EU,True
@TimMacatangay,2024-03-31T15:34:50Z,0,Little mike Tyson.,cQOq2Ih36EU,True
@NicAngelo,2024-03-31T15:34:44Z,0,rolly doin the stanky legs in 2024 😭😭😭,cQOq2Ih36EU,True
@VaderKills,2024-03-31T15:34:27Z,0,"Nobody is surprised by this. Rolly is an awful fighter. No defense, hands down, throws wide winging shots. He sucks",cQOq2Ih36EU,True
@indo4weeks64,2024-03-31T15:34:12Z,0,I really didn’t want rolly to get ko smh,cQOq2Ih36EU,True
@AntwoyneJordan-lb5qt,2024-03-31T15:33:42Z,0,This is what Confidence without a plan b looks like😂 you know the over hand right is coming at some point.... you know it's coming....🤷🤷🤷🤷🤷🤷🤷AM I RIGHT so im confused,cQOq2Ih36EU,True
@JorgeAbrahamGama,2024-03-31T15:33:42Z,0,Awebooo cabrones arriba México chaaauuuuuuuu,cQOq2Ih36EU,True
@mafiantinocrown631,2024-03-31T15:33:29Z,0,Just like wat happen wen he fought the old man. But now the ref cant save him😂😂😂😂 Romero is just a clown champion and claiming for the best boxer in his division. 😂😂😂😂,cQOq2Ih36EU,True
@plesuandrei4273,2024-03-31T15:33:27Z,0,Thank god this hoe got another reality check😂,cQOq2Ih36EU,True
@diegopaez8007,2024-03-31T15:33:25Z,0,Parecido a amilcar y el chino maidana......le partio su mandarina....... hoy hay muchos campeones de papel....GRANDE PITBULL..........EL OTRO CAMPEON DE PAPEL PELEA EL 4 DE MAYO.,cQOq2Ih36EU,True
@darknessfadestolight4312,2024-03-31T15:32:58Z,0,I knew cruz was gonna beat him. Rolly nothing but a journeyman,cQOq2Ih36EU,True
@kaosdeath8527,2024-03-31T15:32:45Z,0,"Lo hizo mierda, pobre romero😂😂😂😂por hocico..",cQOq2Ih36EU,True
@de-shawncarter3850,2024-03-31T15:32:36Z,0,"The fight with tank vs Cruz made me realize that Cruz is a beast ,I expected rolli to get knock out and that's what technically happened",cQOq2Ih36EU,True
@Rafinicki87,2024-03-31T15:32:16Z,0,All that's ish he was speaking,cQOq2Ih36EU,True
@dariolopez8320,2024-03-31T15:32:04Z,0,Porque no detuvo antes el combate😢,cQOq2Ih36EU,True
@LuisDonado,2024-03-31T15:31:42Z,1,"Canelo can only wish to be called ""El orgulloso guerrero Mexicano""",cQOq2Ih36EU,True
@MarioLopez-tt1ey,2024-03-31T15:31:41Z,1,Mini Mike Tyson.,cQOq2Ih36EU,True
@Messiah8419,2024-03-31T15:31:09Z,0,Holy fuck 😂😂😂😂.,cQOq2Ih36EU,True
@redisred5476,2024-03-31T15:31:01Z,0,So sad romero punching bag face,cQOq2Ih36EU,True
@manuelmendoza6124,2024-03-31T15:30:44Z,0,I really like Cruz. He may not be the most technical boxer but man is he exciting to watch. And the way he uses the high guard.,cQOq2Ih36EU,True
@davidthornton2939,2024-03-31T15:30:37Z,0,Anybody that can fight on the back foot beats Cruz,cQOq2Ih36EU,True
@nathanperea9440,2024-03-31T15:30:17Z,0,Bro lost more brain cells after this,cQOq2Ih36EU,True
@Datboifox,2024-03-31T15:30:10Z,0,As soon as I said I’m going for Cruz he rocked rolly lol Cruz is some pressure 😮‍💨,cQOq2Ih36EU,True
@itsbing9967,2024-03-31T15:30:07Z,0,This is the guy that beat Davis.,cQOq2Ih36EU,True
@ChefD1994,2024-03-31T15:29:51Z,1,Tank rematch for the 140 belt then he can get haneys bitch ass belt,cQOq2Ih36EU,True
@Alecks_Martyn,2024-03-31T15:29:46Z,0,Beat him worse than tank,cQOq2Ih36EU,True
@erikjr3374,2024-03-31T15:29:25Z,0,Rolly is now irrelevant-why even speak about him anymore. Wasted talent....big mouth. Pitbull amazing.,cQOq2Ih36EU,True
@ChefD1994,2024-03-31T15:29:19Z,0,I really hoped this is how pitbull was gonna come out,cQOq2Ih36EU,True
@1realinvestor,2024-03-31T15:29:11Z,0,Satisfying beat down.,cQOq2Ih36EU,True
@jesussalvadoralmarazgarcia3552,2024-03-31T15:28:52Z,0,Oh men this es Big dog,cQOq2Ih36EU,True
@EdleyShine,2024-03-31T15:28:46Z,0,why they keep letting this dude Rolly in boxing str8 Basura,cQOq2Ih36EU,True
@JoseFlores-pm7qg,2024-03-31T15:28:44Z,0,Sooooo..........who's next???🤷‍♂️,cQOq2Ih36EU,True
@casibualjack72,2024-03-31T15:28:25Z,0,The result of being a Big Mouth Boxer.,cQOq2Ih36EU,True
@user-us1qj8mu1h,2024-03-31T15:28:18Z,0,He had Romero looking over his shoulder after every round before he went back to his corner 😂😂😂,cQOq2Ih36EU,True
@acevedoaandres,2024-03-31T15:28:11Z,0,This only shows how hard Gervonta Davis punch. Gervonta damega goods Romero.,cQOq2Ih36EU,True
@du-pree5026,2024-03-31T15:28:05Z,0,rolly chihuahua😂😅😅,cQOq2Ih36EU,True
@josenunez580,2024-03-31T15:27:59Z,0,Good job Cruz 👍,cQOq2Ih36EU,True
@Carlos36,2024-03-31T15:27:50Z,0,This beating was way worse rather than the tank tko.,cQOq2Ih36EU,True
@user-ws3uj6gr6b,2024-03-31T15:27:50Z,0,Jajajaja onta el Chihuahua 😂?,cQOq2Ih36EU,True
@freshboips5287,2024-03-31T15:27:42Z,0,He fucked him up 😂😂😂,cQOq2Ih36EU,True
@andreduran6516,2024-03-31T15:27:40Z,0,Don't know why Rolly boxes,cQOq2Ih36EU,True
@leoneitali4143,2024-03-31T15:27:20Z,0,"This is a real fight, not like Canelo's paid ones.🎉🎉🎉🎉🎉",cQOq2Ih36EU,True
@quevinperez1612,2024-03-31T15:26:57Z,0,He beat him up quick I didn’t get a chance to finish my food,cQOq2Ih36EU,True
@vfletes1,2024-03-31T15:26:54Z,0,Why they stop the fight.. he should have been knocked out... Tacuache .. needs to learn respect.. pinche no Negro,cQOq2Ih36EU,True
@DvlFIG,2024-03-31T15:26:37Z,0,Tank don’t want any of that 😂 🦆,cQOq2Ih36EU,True
@omezzy97,2024-03-31T15:26:32Z,0,Y’all don’t understand that this man is built different as strong if not toe to toe with Davis. If not better. Mans a beast,cQOq2Ih36EU,True
@TW-hb2cr,2024-03-31T15:26:06Z,0,"Now, I understand the term, ""Bruh got knocked into next week!"" 😂",cQOq2Ih36EU,True
@JohnathanMartinezBarrera,2024-03-31T15:25:43Z,0,9 golpes directos a la cara 😮 antes no lo mato gracias al referi😅,cQOq2Ih36EU,True
@dbu7151,2024-03-31T15:25:33Z,0,What a Azz Cuttin this was!!!,cQOq2Ih36EU,True
@MANAYout,2024-03-31T15:25:32Z,0,Tank vs cruzz next,cQOq2Ih36EU,True
@raulivanaraujopallares4447,2024-03-31T15:25:30Z,0,Se lo debieron de haber dejado otros 2 rounds para que desquitara bien sucoraje el Pitbull. Por que ni para desquitar el coraje le sirvio Romero. Que lastima que solo sea pura boca ese tal Rolly,cQOq2Ih36EU,True
@justoflores4082,2024-03-31T15:25:29Z,0,Mira canelita para que veas como se rifa un mexicano pallaso canelo,cQOq2Ih36EU,True
@demigod964,2024-03-31T15:24:54Z,0,Cruz hits like a drunk stepfather,cQOq2Ih36EU,True
@averywalton5664,2024-03-31T15:24:52Z,0,Smh show bizz 😞,cQOq2Ih36EU,True
@jb8656,2024-03-31T15:24:13Z,0,Who’s the chihuahua now  I’m soo pumped that this asshole got his ass whoop good love it,cQOq2Ih36EU,True
@noesantos4224,2024-03-31T15:24:09Z,0,😂😂 PARAKE SE METIO A PARAR LA PELEA  PINCHE OSICON ...CRUZ ❤❤  ..,cQOq2Ih36EU,True
@user-rw2vq4lp1i,2024-03-31T15:23:52Z,0,Respect to both fighters. They  both risked their lives for our entertainment and critism. Great Fight. Congrats to both and the Winner Pitbull Cruz,cQOq2Ih36EU,True
@victorcastaneda1786,2024-03-31T15:23:47Z,0,Pitbull Pitbull Pitbull Pitbull,cQOq2Ih36EU,True
@MarjunVencilao,2024-03-31T15:23:43Z,0,Haha Romero no chance by pitbull,cQOq2Ih36EU,True
@robertogalaviz6694,2024-03-31T15:23:23Z,0,"Al Rolly le dieron hasta para llevar, después que se la pasaba despreciando al Isaac Cruz .",cQOq2Ih36EU,True
@user-kn1jc6hm7s,2024-03-31T15:23:09Z,0,El peor error de un boxeador es hablar mal de un mexicano,cQOq2Ih36EU,True
@user-ej1qh4qq9s,2024-03-31T15:23:03Z,0,Pitbull HISO mierda al romero,cQOq2Ih36EU,True
@felipegonzalez2082,2024-03-31T15:22:48Z,0,Le hizo asotar la baba de lao a lao,cQOq2Ih36EU,True
@BabyKaySmoove-jw3qd,2024-03-31T15:22:41Z,0,Cruz is sign to Pac-Man promotions,cQOq2Ih36EU,True
@Zurdoaguilera,2024-03-31T15:22:40Z,0,Un orguelloso guerrero mexicano Isa el pibull cruz,cQOq2Ih36EU,True
@JoseHernandez-xm9cj,2024-03-31T15:22:35Z,0,Viva México!!!,cQOq2Ih36EU,True
@Icantbreathelol,2024-03-31T15:22:13Z,0,He will carry the torch after canelo retires,cQOq2Ih36EU,True
@PailaDiscua,2024-03-31T15:21:58Z,0,Contra teofimo López quien ganara,cQOq2Ih36EU,True
@animalitospaz,2024-03-31T15:21:46Z,1,El nuevo fenómeno así debes pelear Pitbull. Con. Gervonta davis 🎉,cQOq2Ih36EU,True
@mgaka-ilongbunsotilvlogoff855,2024-03-31T15:21:11Z,2,"Congratulations.pitbul cruz.
.romero chiwawa kawawa nalasing ng suntok viva 🇲🇽 from phillipines 🇵🇭🇵🇭🇵🇭",cQOq2Ih36EU,True
@ernestojoseleiraibarguen6094,2024-03-31T15:21:04Z,0,Lo volvió ropa de trabajo mi papá,cQOq2Ih36EU,True
@brittanysmith8184,2024-03-31T15:21:01Z,0,Rolllie is a str8 bum all he do is talk to talk,cQOq2Ih36EU,True
@zailesofficial888,2024-03-31T15:21:01Z,0,Lo masacro,cQOq2Ih36EU,True
@raulanibalreyesdelaconcha3774,2024-03-31T15:20:54Z,0,"para el Pitbull se adelantó la navidad, agarro a Romero como una piñata, quien desde el primer raund salió espantado...",cQOq2Ih36EU,True
@marvincaldwell2527,2024-03-31T15:20:49Z,0,I think rolly thinks he can’t get hit he needs to work the head movement more than striking,cQOq2Ih36EU,True
@santosrafaelcentenoramos2837,2024-03-31T15:20:42Z,0,Otro bocon callado😂,cQOq2Ih36EU,True
@C_Los_714,2024-03-31T15:20:28Z,0,This was a version of Canelo vs chavez jr just getting destroyed the whole fight,cQOq2Ih36EU,True
@talktoemnick2391,2024-03-31T15:20:26Z,0,I told yall,cQOq2Ih36EU,True
@Dfelder261,2024-03-31T15:20:09Z,0,Rolly is tough as nails. He was getting blasted and trying to hang in there.,cQOq2Ih36EU,True
@piero1709,2024-03-31T15:19:50Z,0,Rollie like 😂😂😂😂,cQOq2Ih36EU,True
@risablima7924,2024-03-31T15:19:47Z,0,This🤡 talk shit about pacquiao he cant even get pass pitbull cruz👎🐕👊 congrats pitbull👍,cQOq2Ih36EU,True
@fmutengo1,2024-03-31T15:19:44Z,0,Rolly doesn’t belong to this level,cQOq2Ih36EU,True
@jonov1100,2024-03-31T15:19:37Z,0,"No place to hide, Rolando!",cQOq2Ih36EU,True
@antman7733,2024-03-31T15:18:47Z,0,Cruz very good,cQOq2Ih36EU,True
@anguscooper,2024-03-31T15:18:42Z,0,"Who is the chihuahua now huh?

😂😂😂",cQOq2Ih36EU,True
@cesardelgado5319,2024-03-31T15:18:33Z,0,Romero don t you cry tonight 😢😂😅,cQOq2Ih36EU,True
@trueone3093,2024-03-31T15:18:31Z,0,This was Broner vs maidana all over again,cQOq2Ih36EU,True
@TopmenTacobell,2024-03-31T15:18:22Z,0,I love Cruz style,cQOq2Ih36EU,True
@MotiveYolo77,2024-03-31T15:18:14Z,0,I knew this before they even planned out the fight ! Pitbull Cruz too much for Romero,cQOq2Ih36EU,True
@MarkliketheBible,2024-03-31T15:18:04Z,0,Rolly is the punching bag of PPV fighters,cQOq2Ih36EU,True
@tantanbernal8244,2024-03-31T15:18:03Z,0,congratulations roly  romero you did again🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣im really proud on you🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂,cQOq2Ih36EU,True
