author,updated_at,like_count,text,public,cleaned_text,review_txt,language
@juancalleros7817,2024-03-31T22:09:21Z,0,El boxeo es de mexico 🇲🇽.,True,El boxeo es de mexico .,boxeo mexico,es
@joseluislinaressantin8209,2024-03-31T22:07:36Z,0,Que siga de hocicon 😂😂😂😂😂ese Romero 😂😂😂😂,True,Que siga de hocicon ese Romero ,siga hocicon romero,es
@manuelsanchez4947,2024-03-31T22:07:05Z,1,Mexicanos🇲🇽 nos gustan los vergazos cabrones!!  😂,True,Mexicanos nos gustan los vergazos cabrones!!  ,mexicano gustan vergazo cabron,es
@LuisMorales-tb4wd,2024-03-31T22:03:37Z,0,Increíble.!!! Todos los mexicanos esperábamos una gran Ko contra ese bocón y así fue. Muchas felicidades 🎉🎉🎉 pitbull Cruz. 😅😅😅,True,Increíble.!!! Todos los mexicanos esperábamos una gran Ko contra ese bocón y así fue. Muchas felicidades  pitbull Cruz. ,increíbl mexicano esperábamo gran ko bocón así mucha felicidad pitbul cruz,es
@user-xg4tu7km6s,2024-03-31T22:01:50Z,0,Al gringo nocon Cruz lo agarro como piñata jajaja,True,Al gringo nocon Cruz lo agarro como piñata jajaja,gringo nocon cruz agarro piñata jajaja,es
@AlejandroMartinez-ue2ke,2024-03-31T21:53:53Z,0,Jaja 1 round estaba listo pero el réferi apostó que el round 8 y por eso se esperó jaja 😂,True,Jaja 1 round estaba listo pero el réferi apostó que el round 8 y por eso se esperó jaja ,jaja 1 round listo réferi apostó round 8 esperó jaja,es
@alfonsonegron9504,2024-03-31T21:53:12Z,0,Felicidades pitbull el tyson mexicano bendiciones guerrero,True,Felicidades pitbull el tyson mexicano bendiciones guerrero,felicidad pitbul tyson mexicano bendicion guerrero,es
@joseleal08,2024-03-31T21:52:00Z,0,te partio tu madre el chihuahua para que aprendas a hacer un poco humilde,True,te partio tu madre el chihuahua para que aprendas a hacer un poco humilde,partio madr chihuahua aprenda hacer humild,es
@jafetcabrera9358,2024-03-31T21:51:28Z,0,Por tan buena pelea se asimila.  A las de el canelo Álvarez,True,Por tan buena pelea se asimila.  A las de el canelo Álvarez,tan buena pelea asimila canelo álvarez,es
@jpleypad3132,2024-03-31T21:49:19Z,0,Jajajaja este cabron era mejor con el micrófono y más peligroso en las entrevistas 😂 que paliza al hocicon,True,Jajajaja este cabron era mejor con el micrófono y más peligroso en las entrevistas  que paliza al hocicon,jajajaja cabron mejor micrófono peligroso entrevista paliza hocicon,es
@ignaciowuilfredochachamend9618,2024-03-31T21:49:00Z,0,Los haters del Pitbull están muy calladitos jajajajaa😂 son los mismo que le tiran a CANELO,True,Los haters del Pitbull están muy calladitos jajajajaa son los mismo que le tiran a CANELO,hater pitbul calladito jajajajaa mismo tiran canelo,es
@LAHUERTA28,2024-03-31T21:46:03Z,0,Todo un guerrero mexicano. Sin miedo a nada. Felicidades Isaac,True,Todo un guerrero mexicano. Sin miedo a nada. Felicidades Isaac,guerrero mexicano miedo felicidad isaac,es
@user-tv6mm1qj8h,2024-03-31T21:44:39Z,0,El Chihuahua lo madreo 🥊🤭🥊🏆🏅,True,El Chihuahua lo madreo 🥊🤭🥊,chihuahua madreo,es
@adrianpadilla3569,2024-03-31T21:44:20Z,0,Excelente el referi ❤❤❤… ya no tenía más el adversario,True,Excelente el referi ❤❤❤… ya no tenía más el adversario,excelent referi adversario,es
@nnoyola9059,2024-03-31T21:44:08Z,0,Viva México cabrones🎉,True,Viva México cabrones,viva méxico cabron,es
@hectorramirez2114,2024-03-31T21:41:30Z,0,"El bocón Romero no está para las grandes ligas, apenas el combate anterior ganó x orden de la mafia del boxeo y hoy el mexicano lo aterrizó a tierra y le hizo ver su verdadero nivel, ko mexicano 🥊",True,"El bocón Romero no está para las grandes ligas, apenas el combate anterior ganó x orden de la mafia del boxeo y hoy el mexicano lo aterrizó a tierra y le hizo ver su verdadero nivel, ko mexicano 🥊",bocón romero grand liga apena combat anterior ganó x orden mafia boxeo hoy mexicano aterrizó tierra hizo ver verdadero nivel ko mexicano,es
@ezperanzagonzalez911,2024-03-31T21:39:36Z,0,"Así o más claro? Para todos esos bocones que siempre se sienten más y que humillan a los boxeadores Mexicanos ya ven siempre a les parten su mandarina en gajos, felicidades al Pitbull y q sigan más y más triunfos y q aprendan q siempre cae primero un hablador q un cojo y q no se les olvide nunca q con los Mexicanos no se metan",True,"Así o más claro? Para todos esos bocones que siempre se sienten más y que humillan a los boxeadores Mexicanos ya ven siempre a les parten su mandarina en gajos, felicidades al Pitbull y q sigan más y más triunfos y q aprendan q siempre cae primero un hablador q un cojo y q no se les olvide nunca q con los Mexicanos no se metan",así claro bocon siempr sienten humillan boxeador mexicano ven siempr parten mandarina gajo felicidad pitbul q sigan triunfo q aprendan q siempr cae primero hablador q cojo q olvid nunca q mexicano metan,es
@user-wj1hw1ol9y,2024-03-31T21:38:54Z,0,Así es como se pelea canelo espero aigas  visto la pelea,True,Así es como se pelea canelo espero aigas  visto la pelea,así pelea canelo espero aiga visto pelea,es
@marcovelasquez4848,2024-03-31T21:35:31Z,0,Siempre pasa con los ocicones 😂👎,True,Siempre pasa con los ocicones ,siempr pasa ocicon,es
@erickmoncada4234,2024-03-31T21:34:35Z,0,Excelente pitt.viivaa México 🎉,True,Excelente pitt.viivaa México ,excelent pittviivaa méxico,es
@ronaldsoto249,2024-03-31T21:30:37Z,0,Cumplió lo que dijo mi respecto para esa grand boxeador México  su humanidad  es su fortaleza,True,Cumplió lo que dijo mi respecto para esa grand boxeador México  su humanidad  es su fortaleza,cumplió dijo respecto grand boxeador méxico humanidad fortaleza,es
@JaimeDavidCarrasco,2024-03-31T21:29:28Z,0,No se metan con un mexicano banda 😎🤠,True,No se metan con un mexicano banda 🤠,metan mexicano banda,es
@user-je6li9ev6p,2024-03-31T21:29:13Z,0,Nuevo Arce 👏👏👏,True,Nuevo Arce ,nuevo arc,es
@carlosventura9304,2024-03-31T21:27:58Z,0,Viva México cabrones!,True,Viva México cabrones!,viva méxico cabron,es
@abdulnaderbaguamama7290,2024-03-31T21:26:34Z,0,Chupapi Muñano lost😅,True,Chupapi Muñano lost,chupapi muñano lost,es
@mauraacosta4883,2024-03-31T21:26:21Z,0,"Pim pon papas,así de sencillo",True,"Pim pon papas,así de sencillo",pim pon papasasí sencillo,es
@user-oy2lm7eq1q,2024-03-31T21:24:05Z,0,"Que siga ablando ese inflado por los promotores, quien es el Chihuahua jajaja",True,"Que siga ablando ese inflado por los promotores, quien es el Chihuahua jajaja",siga ablando inflado promotor chihuahua jajaja,es
@Losrooferos,2024-03-31T21:20:57Z,0,Viva México cobrones un mexicano sale a morirse en el intento felicidades pitbull pones en alto la bandera mexicana 🇲🇽 agradezco a todos los mexicanos que defienden nuestro país y todo lo que somos 🎉🎉🎉🎉,True,Viva México cobrones un mexicano sale a morirse en el intento felicidades pitbull pones en alto la bandera mexicana  agradezco a todos los mexicanos que defienden nuestro país y todo lo que somos ,viva méxico cobron mexicano sale morirs intento felicidad pitbul pone alto bandera mexicana agradezco mexicano defienden paí,es
@franciscocastellanos3639,2024-03-31T21:20:31Z,0,Es el taison mexicano un gran canpeon,True,Es el taison mexicano un gran canpeon,taison mexicano gran canpeon,es
@soniacastillo4641,2024-03-31T21:10:17Z,0,El chihuahua rolly por hablador,True,El chihuahua rolly por hablador,chihuahua rolli hablador,es
@gozandotv1302,2024-03-31T21:09:35Z,0,Y sigue de vergüenza en vergüenza Rolly . Pitbull felicidades.,True,Y sigue de vergüenza en vergüenza Rolly . Pitbull felicidades.,sigu vergüenza vergüenza rolli pitbul felicidad,es
@arturosaucedo6764,2024-03-31T21:07:02Z,0,Es muchacho me recuerda cono peleaba el gran mike tyson,True,Es muchacho me recuerda cono peleaba el gran mike tyson,muchacho recuerda cono peleaba gran mike tyson,es
@IndraArcelor,2024-03-31T21:05:20Z,0,Le hizo la misma combinación de Mike tyzon,True,Le hizo la misma combinación de Mike tyzon,hizo misma combinación mike tyzon,es
@jorgeluisgutierrezvela1983,2024-03-31T20:56:19Z,1,"Que grande es el pitbull Cruz, un verdadero boxeador mexicano, de los de antes, soy peruano y me alegré tanto verlo ganar y callar a ese bocón de Rolly, parecía saco de arena, lo agarró como a piñata de cumpleaños, siempre México nos sorprende con estos gladiadores de raza, felicidades pitbull Cruz",True,"Que grande es el pitbull Cruz, un verdadero boxeador mexicano, de los de antes, soy peruano y me alegré tanto verlo ganar y callar a ese bocón de Rolly, parecía saco de arena, lo agarró como a piñata de cumpleaños, siempre México nos sorprende con estos gladiadores de raza, felicidades pitbull Cruz",grand pitbul cruz verdadero boxeador mexicano peruano alegré verlo ganar callar bocón rolli parecía saco arena agarró piñata cumpleaño siempr méxico sorprend gladiador raza felicidad pitbul cruz,es
@enzoespinoza6807,2024-03-31T20:53:03Z,122,No soy de México pero qué orgulloso estoy de ese men,True,No soy de México pero qué orgulloso estoy de ese men,méxico orgulloso men,es
@PedroGarcia-xx5ji,2024-03-31T20:52:33Z,0,"ahora si esta listo el pitbull para matar a gervonta en el segundo raund
de la hoya deberia montar esa pelea",True,"ahora si esta listo el pitbull para matar a gervonta en el segundo raund
de la hoya deberia montar esa pelea",ahora si listo pitbul matar gervonta segundo raund hoya deberia montar pelea,es
@senkbrs666,2024-03-31T20:51:35Z,2,"Una vez más un mexicano le cierra el hosico a otro puertorriqueño mas, otra página en la historica rivalidad entre México vs puerto rico

Viva México! 🇲🇽",True,"Una vez más un mexicano le cierra el hosico a otro puertorriqueño mas, otra página en la historica rivalidad entre México vs puerto rico

Viva México! ",vez mexicano cierra hosico puertorriqueño ma página historica rivalidad méxico v puerto rico viva méxico,es
@CarlosEsquivel-qh3yu,2024-03-31T20:51:02Z,0,Este si es un boxeador de verdad,True,Este si es un boxeador de verdad,si boxeador verdad,es
@MarioEscobar-rw2ey,2024-03-31T20:49:41Z,0,En Mexico hay varios  como El  que no tuvieron la oportunidad de ejercer esa profession  y tienen trabajos SE culares y te peleas con ellos y tedan Una Madrisa pero nose van limpios por que los Mexicans somos Guerrero's y nos aventamos nuestros tiros desde ninos 🎉felicidades por ESO tenemos muchos boxeadores y  no los vamos acargar,True,En Mexico hay varios  como El  que no tuvieron la oportunidad de ejercer esa profession  y tienen trabajos SE culares y te peleas con ellos y tedan Una Madrisa pero nose van limpios por que los Mexicans somos Guerrero's y nos aventamos nuestros tiros desde ninos felicidades por ESO tenemos muchos boxeadores y  no los vamos acargar,mexico vario oportunidad ejerc profess trabajo cular pelea tedan madrisa nose van limpio mexican guerrero aventamo tiro nino felicidad boxeador vamo acargar,es
@user-cd2nj4lv2g,2024-03-31T20:49:40Z,0,Este Pitbull Cruz de hoy destroza a Gervonta Davis,True,Este Pitbull Cruz de hoy destroza a Gervonta Davis,pitbul cruz hoy destroza gervonta davi,es
@nicandrodelangeldelangel2087,2024-03-31T20:46:08Z,0,Como dice extraminador no es igal verlo  de lejos que torearlo de serquita cuanta razón,True,Como dice extraminador no es igal verlo  de lejos que torearlo de serquita cuanta razón,dice extraminador igal verlo lejo torearlo serquita cuanta razón,es
@janselperez838,2024-03-31T20:45:29Z,0,Le ganó hasta más rápido que gervonta Davis 😂,True,Le ganó hasta más rápido que gervonta Davis ,ganó rápido gervonta davi,es
@tlalocxolo8971,2024-03-31T20:44:44Z,0,Eso le pasa al cubano x hablador y fanfarron,True,Eso le pasa al cubano x hablador y fanfarron,pasa cubano x hablador fanfarron,es
@danielleon9097,2024-03-31T20:42:54Z,0,Canelo es una niña,True,Canelo es una niña,canelo niña,es
@fonzoam,2024-03-31T20:42:19Z,0,Haciendo historia el pitbull 🇲🇽🇲🇽🇲🇽🇲🇽,True,Haciendo historia el pitbull ,haciendo historia pitbul,es
@steertotherightdrivingscho2649,2024-03-31T20:40:58Z,0,Eso ya estaba escrito pitbull Cruz rápido ágil y mucho poder bravo,True,Eso ya estaba escrito pitbull Cruz rápido ágil y mucho poder bravo,escrito pitbul cruz rápido ágil poder bravo,es
@JoseCedillo-yl6hg,2024-03-31T20:33:14Z,0,Siempre eso le pasa a los bocones es mejor no decir nada como les decía en la calle que los puños ablen,True,Siempre eso le pasa a los bocones es mejor no decir nada como les decía en la calle que los puños ablen,siempr pasa bocon mejor decir decía call puño ablen,es
@juanbetabeta3230,2024-03-31T20:33:04Z,0,Es mejor hablar en él ring,True,Es mejor hablar en él ring,mejor hablar ring,es
@ricardozambrano9604,2024-03-31T20:32:47Z,0,Dedia romero quitemelos pensaba que era todo el equipo de cruz quien lo traiba a trancasos no sabiéndolo que era cruz so😅😅😅,True,Dedia romero quitemelos pensaba que era todo el equipo de cruz quien lo traiba a trancasos no sabiéndolo que era cruz so,dedia romero quitemelo pensaba equipo cruz traiba trancaso sabiéndolo cruz so,es
@zetrixlokote3939,2024-03-31T20:24:11Z,0,A huevo viva México hijo de tu puta madre ROLLY ROMERO😅,True,A huevo viva México hijo de tu puta madre ROLLY ROMERO,huevo viva méxico hijo puta madr rolli romero,es
@frankairo12,2024-03-31T20:23:47Z,0,JAJAJAJAJAJA ni a Chihuahua llegó el Romero ese,True,JAJAJAJAJAJA ni a Chihuahua llegó el Romero ese,jajajajajaja chihuahua llegó romero,es
@georgizalikovwushueacb3340,2024-03-31T20:22:46Z,0,Lo salvaron muy rápido a ese bocón podia recibir más,True,Lo salvaron muy rápido a ese bocón podia recibir más,salvaron rápido bocón podium recibir,es
@albertvaca5173,2024-03-31T20:21:38Z,0,Tiempo de piñata  🪅🪅🪅 1:54,True,Tiempo de piñata  🪅🪅🪅 1:54,tiempo piñata 154,es
@Richarl-qi9ke,2024-03-31T20:19:05Z,0,Felicidades a Issac Cruz. Un gran campeón mexicano.,True,Felicidades a Issac Cruz. Un gran campeón mexicano.,felicidad issac cruz gran campeón mexicano,es
@ismsanzjav,2024-03-31T20:17:57Z,0,Que bueno es ver peleas de calidad el cáncer del boxeo la canela Álvarez ha hecho mucho daño a este deporte creando peleadores princesa que ya no quieren pelear,True,Que bueno es ver peleas de calidad el cáncer del boxeo la canela Álvarez ha hecho mucho daño a este deporte creando peleadores princesa que ya no quieren pelear,bueno ver pelea calidad cáncer boxeo canela álvarez hecho daño deport creando peleador princesa quieren pelear,es
@rotomimotor,2024-03-31T20:16:51Z,0,VIVA MEXICO!! que chingón el pitbull le cerró el hocico a madrazos a ese  pobre hocicón,True,VIVA MEXICO!! que chingón el pitbull le cerró el hocico a madrazos a ese  pobre hocicón,viva mexico chingón pitbul cerró hocico madrazo pobr hocicón,es
@eviltrunks5558,2024-03-31T20:16:34Z,0,La pegada de cruz es debastadora al,True,La pegada de cruz es debastadora al,pegada cruz debastadora,es
@JorgeAlejandroZeballos,2024-03-31T20:10:38Z,0,"La forma de pelear, de ir al frente, me recuerda al chino maidana",True,"La forma de pelear, de ir al frente, me recuerda al chino maidana",forma pelear ir frent recuerda chino maidana,es
@gerardocenteno883,2024-03-31T20:09:18Z,0,"Su consolidación es ganarle a Gervonta😅
En la revancha.",True,"Su consolidación es ganarle a Gervonta
En la revancha.",consolidación ganarl gervonta revancha,es
@LuisLozano-id8me,2024-03-31T20:07:47Z,0,Éso pasa cuando pele un profesional vs un amateur,True,Éso pasa cuando pele un profesional vs un amateur,éso pasa pele profesion v amateur,es
@franklindiaz2917,2024-03-31T20:03:06Z,0,A Rolly deben cojerlo como a los gallos que usan para traquear los dominicanos le llamamos monas 😜😁😜,True,A Rolly deben cojerlo como a los gallos que usan para traquear los dominicanos le llamamos monas ,rolli deben cojerlo gallo usan traquear dominicano llamamo mona,es
@franklindiaz2917,2024-03-31T20:01:40Z,0,gracias a Dios ese referi que paro la pelea para que no mataran esa mona de traquear 😁😁😁,True,gracias a Dios ese referi que paro la pelea para que no mataran esa mona de traquear ,gracia dio referi paro pelea mataran mona traquear,es
@rogeliogarduno721,2024-03-31T20:01:03Z,0,Un costal hablador,True,Un costal hablador,costal hablador,es
@alfredosanchez5721,2024-03-31T20:00:28Z,0,Si noman no le pusieron ese apodo de envalde de Pitbull 😎🇲🇽,True,Si noman no le pusieron ese apodo de envalde de Pitbull ,si noman pusieron apodo envald pitbul,es
@user-lq4cv9uz1j,2024-03-31T19:59:44Z,0,"Hasta el comentarista gringo se sintio mexicano,grito viva mexico,nomas le falto decir cabrones",True,"Hasta el comentarista gringo se sintio mexicano,grito viva mexico,nomas le falto decir cabrones",comentarista gringo sintio mexicanogrito viva mexiconoma falto decir cabron,es
@vladimirsilvestre5854,2024-03-31T19:58:05Z,0,Hasta para llevar le dieron 😂,True,Hasta para llevar le dieron ,llevar dieron,es
@Pppaaa608,2024-03-31T19:56:54Z,0,Que v*****za!!! vamos Mexico!!!!!!!,True,Que v*****za!!! vamos Mexico!!!!!!!,vza vamo mexico,es
@lIDeuZIl,2024-03-31T19:55:36Z,0,"Jajajaja por hocicon 💩 
Viva Mexico",True,"Jajajaja por hocicon  
Viva Mexico",jajajaja hocicon viva mexico,es
@user-se4xo1lz3u,2024-03-31T19:53:04Z,0,Que paliza jajajjaja arriba México,True,Que paliza jajajjaja arriba México,paliza jajajjaja arriba méxico,es
@fodylara3367,2024-03-31T19:52:00Z,0,Le puso la putiza de su vida,True,Le puso la putiza de su vida,puso putiza vida,es
@juancarloscarino6438,2024-03-31T19:51:32Z,0,Se be we estaba drogado 😅,True,Se be we estaba drogado ,be we drogado,es
@user-uo6dj7zs3c,2024-03-31T19:49:31Z,0,Cuando veo esas pelea  del pitbull  solo pienso en mi Pais Nicaragua por que no tenemos un  boxeador de ese calibre corajudo  sin miedo a nada  esos bombasos de puro.. tnt.. barbaro me recuarda al gran Mike Tizon  con esas envestidas de un toro braman  indetenible  millones de felicitaciones  al pitbull hasta me siento Mexicano que orgullo saludos  desde mi tierra Nicaragua  tierra del gran flaco explosivo  Alexis Arguello,True,Cuando veo esas pelea  del pitbull  solo pienso en mi Pais Nicaragua por que no tenemos un  boxeador de ese calibre corajudo  sin miedo a nada  esos bombasos de puro.. tnt.. barbaro me recuarda al gran Mike Tizon  con esas envestidas de un toro braman  indetenible  millones de felicitaciones  al pitbull hasta me siento Mexicano que orgullo saludos  desde mi tierra Nicaragua  tierra del gran flaco explosivo  Alexis Arguello,veo pelea pitbul solo pienso pai nicaragua boxeador calibr corajudo miedo bombaso puro tnt barbaro recuarda gran mike tizon envestida toro braman indeten millon felicitacion pitbul siento mexicano orgullo saludo tierra nicaragua tierra gran flaco explosivo alexi arguello,es
@JuanMosquera-kk5oh,2024-03-31T19:49:07Z,0,Ese es un verdadero pitbull,True,Ese es un verdadero pitbull,verdadero pitbul,es
@cuervoraven4430,2024-03-31T19:48:24Z,0,Isacc Cruz tiene el poder de un pig Bull pero la agresividad de un Chihuahua quedo demostrado con la paliza que le puso al hocicon de  Rolly Romero,True,Isacc Cruz tiene el poder de un pig Bull pero la agresividad de un Chihuahua quedo demostrado con la paliza que le puso al hocicon de  Rolly Romero,isacc cruz poder pig bull agresividad chihuahua quedo demostrado paliza puso hocicon rolli romero,es
@gonchayote1026,2024-03-31T19:45:40Z,0,a mimir lo mandaron al hocicon este,True,a mimir lo mandaron al hocicon este,mimir mandaron hocicon,es
@HuevitoCosido,2024-03-31T19:44:51Z,0,Huviese dejado el referi q lo hiciera picadillo por hocicon,True,Huviese dejado el referi q lo hiciera picadillo por hocicon,huvies dejado referi q hiciera picadillo hocicon,es
@gthernandez857,2024-03-31T19:43:35Z,0,Como le salva la vida el Referí a ese hablador jajajaj,True,Como le salva la vida el Referí a ese hablador jajajaj,salva vida referí hablador jajajaj,es
@HuevitoCosido,2024-03-31T19:42:10Z,0,Ese es nuestro chihuahua 😮,True,Ese es nuestro chihuahua ,chihuahua,es
@OnelioHernandezGarcia-bc6hw,2024-03-31T19:38:16Z,0,"Lo dije bien claro, Voy al pitbull jjjjj final es mucho boxeador..
Bendiciones pitbull",True,"Lo dije bien claro, Voy al pitbull jjjjj final es mucho boxeador..
Bendiciones pitbull",dije bien claro voy pitbul jjjjj final boxeador bendicion pitbul,es
@anfiDeli33,2024-03-31T19:36:31Z,0,Nos Pelan toda la rriata inches mamabichos!!!,True,Nos Pelan toda la rriata inches mamabichos!!!,pelan toda rriata inch mamabicho,es
@martin89292,2024-03-31T19:35:56Z,0,Una puta hubiera aguantado mas que la rolly,True,Una puta hubiera aguantado mas que la rolly,puta aguantado ma rolli,es
@fernandoavila8000,2024-03-31T19:34:15Z,1,"Este si es un verdadero peleador, sus golpes son peligrosos para cualquier pelador y se notó en el primer round.",True,"Este si es un verdadero peleador, sus golpes son peligrosos para cualquier pelador y se notó en el primer round.",si verdadero peleador golp peligroso cualquier pelador notó primer round,es
@RodrigoAbrego-re8gc,2024-03-31T19:28:21Z,0,"Un hablador mas... Que cae ante el pitbull...
Puro mexicano...🇲🇽",True,"Un hablador mas... Que cae ante el pitbull...
Puro mexicano...",hablador ma cae pitbul puro mexicano,es
@ThePunisher17249,2024-03-31T19:21:56Z,0,orgullo mexicano ...felicidades ...Campeón...,True,orgullo mexicano ...felicidades ...Campeón...,orgullo mexicano felicidad campeón,es
@mariadoloresgonzalezgaona297,2024-03-31T19:21:19Z,0,Jajaja!! buenísimo puro Pitbull que bueno que le quitó lo ablador Ah ese Ocicon bravooo pitbull 👌💪😂👏👏👏👏👏👏👏👏👏👏,True,Jajaja!! buenísimo puro Pitbull que bueno que le quitó lo ablador Ah ese Ocicon bravooo pitbull ,jajaja buenísimo puro pitbul bueno quitó ablador ah ocicon bravooo pitbul,es
@victorrochavazquez884,2024-03-31T19:17:16Z,1,Para que aprendas canelillo de cuarta como se boxea,True,Para que aprendas canelillo de cuarta como se boxea,aprenda canelillo cuarta boxea,es
@GH-rj4tc,2024-03-31T19:10:04Z,0,"Ahora rolly que se ponga el leash en la lengua
por que le quedo muy corta como de chichuahua
y se creia muy grande y fuerte y salio espantado
y madreado como broomer con maydana jejejejeje
boxeadores bocones,habladores y no sostienen lo que dicen
con los guantes en el cuadrilatero....jajajaja BIEN POR PITBULL CRUZ.CHAMP..",True,"Ahora rolly que se ponga el leash en la lengua
por que le quedo muy corta como de chichuahua
y se creia muy grande y fuerte y salio espantado
y madreado como broomer con maydana jejejejeje
boxeadores bocones,habladores y no sostienen lo que dicen
con los guantes en el cuadrilatero....jajajaja BIEN POR PITBULL CRUZ.CHAMP..",ahora rolli ponga leash lengua quedo corta chichuahua creia grand fuert salio espantado madreado broomer maydana jejejejej boxeador boconeshablador sostienen dicen guant cuadrilaterojajajaja bien pitbul cruzchamp,es
@tcruzin5618,2024-03-31T19:07:42Z,0,Bien merecido. El Tanque nunca merecio ganar,True,Bien merecido. El Tanque nunca merecio ganar,bien merecido tanqu nunca merecio ganar,es
@eliezerfigueroa566,2024-03-31T19:04:40Z,0,Chingo a su madre el boricua por hocicón,True,Chingo a su madre el boricua por hocicón,chingo madr boricua hocicón,es
@iGame2A,2024-03-31T19:03:11Z,0,Es todo campeón! Por fin campeón del mundo!,True,Es todo campeón! Por fin campeón del mundo!,campeón fin campeón mundo,es
@alcol6116,2024-03-31T19:03:11Z,1,"Miren como quedó su ""killer"",según él 😂 no tiene nivel
Viva 🇲🇽🇲🇽!!!",True,"Miren como quedó su ""killer"",según él  no tiene nivel
Viva !!!",miren quedó killersegún nivel viva,es
@chiquitto99,2024-03-31T19:01:28Z,0,Well deserved ... Felicidades!!!!!,True,Well deserved ... Felicidades!!!!!,well deserv felicidad,es
@magickarma6368,2024-03-31T19:00:39Z,0,"Pitbull lo puso en su lugar, que guerrero tan más grande❤",True,"Pitbull lo puso en su lugar, que guerrero tan más grande❤",pitbul puso lugar guerrero tan grand,es
@aadriansanchez2697,2024-03-31T18:59:44Z,1,Puro Mexicó puro territorio Azteca,True,Puro Mexicó puro territorio Azteca,puro mexicó puro territorio azteca,es
@leocastillo5079,2024-03-31T18:58:09Z,1,Tantas mierda que habló Romero y el. Pitbull callado,True,Tantas mierda que habló Romero y el. Pitbull callado,tanta mierda habló romero pitbul callado,es
@user-me1hy4so2r,2024-03-31T18:58:03Z,1,Ahuevo 👏👏👏👏🇲🇽,True,Ahuevo ,ahuevo,es
@damyanvegaoficial,2024-03-31T18:54:13Z,0,Ahora sigue la revancha contra la gervonta correlona,True,Ahora sigue la revancha contra la gervonta correlona,ahora sigu revancha gervonta correlona,es
@eduardoramos3506,2024-03-31T18:53:30Z,0,Awebo ese pitbul es una roka arriba mexico,True,Awebo ese pitbul es una roka arriba mexico,awebo pitbul roka arriba mexico,es
@lucianovillan7897,2024-03-31T18:53:03Z,0,El pitbul pelea algo parecido al chino maidana,True,El pitbul pelea algo parecido al chino maidana,pitbul pelea parecido chino maidana,es
@user-wo5px8uo5c,2024-03-31T18:51:43Z,0,Así se le calla la boca a un bocón,True,Así se le calla la boca a un bocón,así calla boca bocón,es
@julianfernandez939,2024-03-31T18:49:21Z,0,Porque pitbull no peleó así con gervonta ? Peleó con toda la pelea con la guardia cerrada 😂,True,Porque pitbull no peleó así con gervonta ? Peleó con toda la pelea con la guardia cerrada ,pitbul peleó así gervonta peleó toda pelea guardia cerrada,es
@LuigyBoy-qi9rx,2024-03-31T18:43:52Z,0,Rolly fuiste una pinata .te comistes.muchos palos.,True,Rolly fuiste una pinata .te comistes.muchos palos.,rolli pinata comistesmucho palo,es
@carlosalbertoperezgonzalez3786,2024-03-31T18:41:30Z,0,El pitbull ganó desde la mirada .,True,El pitbull ganó desde la mirada .,pitbul ganó mirada,es
@deliaacevedo6192,2024-03-31T18:41:05Z,0,Te hubieras llevado mi perrito es pit bull cruzado con chihuahua  y le hubieras colgado el collar que te daba el fantoche ese jajaja 😅😂😂😂😂,True,Te hubieras llevado mi perrito es pit bull cruzado con chihuahua  y le hubieras colgado el collar que te daba el fantoche ese jajaja ,llevado perrito pit bull cruzado chihuahua colgado collar daba fantoch jajaja,es
@germandanielperez8701,2024-03-31T18:40:47Z,0,8.1 k de comentarios somos un montón como dije que iva a haber mucha gente en este evento.,True,8.1 k de comentarios somos un montón como dije que iva a haber mucha gente en este evento.,81 k comentario montón dije iva haber mucha gent evento,es
@anthonycalderon5151,2024-03-31T18:37:09Z,0,Y ahora quien es el Chihuahua,True,Y ahora quien es el Chihuahua,ahora chihuahua,es
@SamayoaMoran,2024-03-31T18:33:36Z,0,Somos la mera verga los mexicanos. Mejor no se metan con nosotros,True,Somos la mera verga los mexicanos. Mejor no se metan con nosotros,mera verga mexicano mejor metan,es
@AbisalRodriguezvelez,2024-03-31T18:31:29Z,0,Póngale peleadores buenos  le pone bultos jajajaja al pitbull,True,Póngale peleadores buenos  le pone bultos jajajaja al pitbull,póngale peleador bueno pone bulto jajajaja pitbul,es
@gilbertomorales5402,2024-03-31T18:28:53Z,0,Wouuo esa cadenita que se mando ASER el rolly la va a guardar de por vida .vea y se acuerde que no ay que andar de lenguones. Arriba el chihuahua idsptmdre,True,Wouuo esa cadenita que se mando ASER el rolly la va a guardar de por vida .vea y se acuerde que no ay que andar de lenguones. Arriba el chihuahua idsptmdre,wouuo cadenita mando aser rolli va guardar vida vea acuerd ay andar lenguon arriba chihuahua idsptmdr,es
@darechallenger8733,2024-03-31T18:26:59Z,0,Pinche albitro por que lo paraste aun aguantaba otros mazazo mas,True,Pinche albitro por que lo paraste aun aguantaba otros mazazo mas,pinch albitro parast aun aguantaba mazazo ma,es
@urieldelsantos1738,2024-03-31T18:26:58Z,0,Siempre me da risa cuando los gringos se creen la verga y los vaya un MEXICANO de su nube 😂🇲🇽🇲🇽🇲🇽🌮🌯🌯,True,Siempre me da risa cuando los gringos se creen la verga y los vaya un MEXICANO de su nube ,siempr da risa gringo creen verga vaya mexicano nube,es
@alonsosegura8281,2024-03-31T18:26:27Z,0,"Its a mexican pride, pitbull cruz, Viva México 🇲🇽",True,"Its a mexican pride, pitbull cruz, Viva México ",it mexican pride pitbul cruz viva méxico,es
