author,updated_at,like_count,text,public,cleaned_text,review_txt,language
@benzeeto7479,2024-03-31T13:40:39Z,0,I don't know how rolly got to where he is he has some of the worst head movement I've ever seen,True,I don't know how rolly got to where he is he has some of the worst head movement I've ever seen,dont know rolli got worst head movement ive ever seen,en
@justchill10,2024-03-31T13:40:38Z,0,all this hate on rolly. he was just selling the fight. give him his credit. he went out on his shield as a true warrior,True,all this hate on rolly. he was just selling the fight. give him his credit. he went out on his shield as a true warrior,hate rolli sell fight give credit went shield true warrior,en
@ScarrBurgsGodssoulja,2024-03-31T13:40:33Z,0,Tank sure will not take the rematch,True,Tank sure will not take the rematch,tank sure take rematch,en
@2123lotto,2024-03-31T13:40:02Z,0,Man Rolly got to famous he never was the same after Tank,True,Man Rolly got to famous he never was the same after Tank,man rolli got famou never tank,en
@ritchierich4627,2024-03-31T13:39:54Z,0,Romero is now going to be afraid of chihuahuas and pit bulls.,True,Romero is now going to be afraid of chihuahuas and pit bulls.,romero go afraid chihuahua pit bull,en
@Malik-rf1my,2024-03-31T13:39:38Z,31,This was the best fight card of the year so far,True,This was the best fight card of the year so far,best fight card year far,en
@honesthuman7550,2024-03-31T13:39:36Z,0,That's fucking racist saying Mexico,True,That's fucking racist saying Mexico,that fuck racist say mexico,en
@916nando,2024-03-31T13:39:21Z,0,Its f’n unbelievable that one judge had Rolly up on the scorecard,True,Its f’n unbelievable that one judge had Rolly up on the scorecard,f n unbeliev one judg rolli scorecard,en
@ImJusSha,2024-03-31T13:39:03Z,0,Like I just said does Rolly have a answer for peekaboo no,True,Like I just said does Rolly have a answer for peekaboo no,like said rolli answer peekaboo,en
@jasdah9927,2024-03-31T13:39:02Z,0,davis and cruz both are different level for romero😅,True,davis and cruz both are different level for romero,davi cruz differ level romero,en
@bat_city_texican_4584,2024-03-31T13:38:59Z,0,Tank dont want that rematch,True,Tank dont want that rematch,tank dont want rematch,en
@isaacidheileh7575,2024-03-31T13:38:58Z,0,Rolly is done. He needs to retire.,True,Rolly is done. He needs to retire.,rolli done need retir,en
@cookinwiththisfoo3334,2024-03-31T13:38:57Z,0,Cruz did his thing!! And Rolly took those punches like a champ I give em that!,True,Cruz did his thing!! And Rolly took those punches like a champ I give em that!,cruz thing rolli took punch like champ give em,en
@abdularashidusman52,2024-03-31T13:38:56Z,0,Big Mouth vs big punch 😊,True,Big Mouth vs big punch ,big mouth v big punch,en
@josevazquez7724,2024-03-31T13:38:54Z,0,Next time your going to run your mouth make sure you have the chin for it 😂,True,Next time your going to run your mouth make sure you have the chin for it ,next time go run mouth make sure chin,en
@atruck9373,2024-03-31T13:38:38Z,0,"Pit bull is a problem!!! He beat Tank in the first fight, we need a rematch",True,"Pit bull is a problem!!! He beat Tank in the first fight, we need a rematch",pit bull problem beat tank first fight need rematch,en
@YLTMauto,2024-03-31T13:38:05Z,0,Rolly a clown,True,Rolly a clown,rolli clown,en
@madelyumang3418,2024-03-31T13:37:24Z,0,I wanna referee credit,True,I wanna referee credit,wanna refere credit,en
@isaacidheileh7575,2024-03-31T13:37:20Z,0,Great job PitBull!,True,Great job PitBull!,great job pitbul,en
@user-qg4jr5gu7t,2024-03-31T13:35:58Z,0,"Rocking and rocking his ass,bumm.",True,"Rocking and rocking his ass,bumm.",rock rock assbumm,en
@mikehernandezsr.8136,2024-03-31T13:35:42Z,0,Pitbull Cruz vs Tank Davis ll. The revenge match.,True,Pitbull Cruz vs Tank Davis ll. The revenge match.,pitbul cruz v tank davi reveng match,en
@luhspooky7779,2024-03-31T13:35:33Z,0,Pitbull has an Iron chin.,True,Pitbull has an Iron chin.,pitbul iron chin,en
@anthonydavid8193,2024-03-31T13:35:30Z,1,So this dude Rolly never learned to keep his hands up or move his head at all? The other guy Cruz just coming forward in a straight line throwing wild hooks? - Both trash boxers!,True,So this dude Rolly never learned to keep his hands up or move his head at all? The other guy Cruz just coming forward in a straight line throwing wild hooks? - Both trash boxers!,dude rolli never learn keep hand move head guy cruz come forward straight line throw wild hook trash boxer,en
@Thedriver90,2024-03-31T13:35:03Z,0,Yo sabía.  Eso chingón mexicano.   Jajaaaa.  Who’s the chihuahua. Now Rolly 😂😂😂😂e,True,Yo sabía.  Eso chingón mexicano.   Jajaaaa.  Who’s the chihuahua. Now Rolly e,yo sabía eso chingón mexicano jajaaaa chihuahua rolli e,en
@user-qg4jr5gu7t,2024-03-31T13:34:59Z,0,Romero is a bumm.,True,Romero is a bumm.,romero bumm,en
@JoseLopez-kc9jx,2024-03-31T13:34:56Z,0,FELICIDADES AL GRAN GUERRERO MEXICANO 💪 🇲🇽👑🥊🥊ISAAC CRUZ CAMPEON MUNDIAL 👏 🌏,True,FELICIDADES AL GRAN GUERRERO MEXICANO  🥊🥊ISAAC CRUZ CAMPEON MUNDIAL  ,felicidad al gran guerrero mexicano isaac cruz campeon mundial,en
@Anonymous24713,2024-03-31T13:34:48Z,1,Rolly only lost because he ate sugary treats before the fight so he was stiff also Cruz team laced his drink so he was not him self and Rolly was dehydrated in a rematch Rolly will expose him easy,True,Rolly only lost because he ate sugary treats before the fight so he was stiff also Cruz team laced his drink so he was not him self and Rolly was dehydrated in a rematch Rolly will expose him easy,rolli lost ate sugari treat fight stiff also cruz team lace drink self rolli dehydr rematch rolli expos easi,en
@ceed3d396,2024-03-31T13:34:41Z,1,"Had to come check the  ""tale of the tape"" from seeing on MSN these 2 fought and Pitbull won. DAMN!!! Surprised dude lasted 8 rounds with his ""style"" of boxing. Needs to pick a new career. Can't block big shots with your face. Lol",True,"Had to come check the  ""tale of the tape"" from seeing on MSN these 2 fought and Pitbull won. DAMN!!! Surprised dude lasted 8 rounds with his ""style"" of boxing. Needs to pick a new career. Can't block big shots with your face. Lol",come check tale tape see msn 2 fought pitbul damn surpris dude last 8 round style box need pick new career cant block big shot face lol,en
@user-qg4jr5gu7t,2024-03-31T13:34:29Z,0,"Romero is abumm,glad got beat,alway paper champion to me.",True,"Romero is abumm,glad got beat,alway paper champion to me.",romero abummglad got beatalway paper champion,en
@devenbarr2705,2024-03-31T13:33:28Z,0,Pitbull put the paws 🐾 on em 😅,True,Pitbull put the paws  on em ,pitbul put paw em,en
@romanaviles5653,2024-03-31T13:33:14Z,0,Rolly is dogshit🤣🤡,True,Rolly is dogshit🤣🤡,rolli dogshit,en
@XxlilqhostxX,2024-03-31T13:32:38Z,3,For some reason I’ve really became a fan of pitbull he’s such a dangerous guy but all smiles haha,True,For some reason I’ve really became a fan of pitbull he’s such a dangerous guy but all smiles haha,reason realli becam fan pitbul danger guy smile haha,en
@rollybesueno8127,2024-03-31T13:32:23Z,0,"Need to Rematch with Davis,",True,"Need to Rematch with Davis,",need rematch davi,en
@ronniebennett2834,2024-03-31T13:32:19Z,0,Rolls can’t fight for real🤦‍♂️,True,Rolls can’t fight for real🤦‍♂️,roll fight real,en
@cruztrejo3713,2024-03-31T13:31:55Z,0,There’s a reason Javonte Davis don’t want a rematch 😂😂🤣,True,There’s a reason Javonte Davis don’t want a rematch 🤣,reason javont davi want rematch,en
@jaylazar,2024-03-31T13:31:54Z,0,"Looks like rolly didn’t have a game plan smh. You can’t just walk down pit bull

Peep how they tried to make it seem like rolly lost in the first round",True,"Looks like rolly didn’t have a game plan smh. You can’t just walk down pit bull

Peep how they tried to make it seem like rolly lost in the first round",look like rolli game plan smh walk pit bull peep tri make seem like rolli lost first round,en
@Duweez586,2024-03-31T13:31:45Z,0,Yo pitbull looked like smegal at the end,True,Yo pitbull looked like smegal at the end,yo pitbul look like smegal end,en
@cocolsolis6522,2024-03-31T13:31:43Z,0,Pitbull looked more like the champ in this fight jaja romero no vale verga 😂 y que viva México kbrones 🇲🇽🇲🇽,True,Pitbull looked more like the champ in this fight jaja romero no vale verga  y que viva México kbrones ,pitbul look like champ fight jaja romero vale verga que viva méxico kbrone,en
@lifeisgood5698,2024-03-31T13:31:33Z,1,Tank softened him up. Pitbull finished him!!! DAMN!!! No one fights Pitbull Cruz after this. Abdul Wahid stay away from him.,True,Tank softened him up. Pitbull finished him!!! DAMN!!! No one fights Pitbull Cruz after this. Abdul Wahid stay away from him.,tank soften pitbul finish damn one fight pitbul cruz abdul wahid stay away,en
@georgedevine4130,2024-03-31T13:30:48Z,0,That was an annihilation 😢. Salute to Pitbull he deserves it,True,That was an annihilation . Salute to Pitbull he deserves it,annihil salut pitbul deserv,en
@uce1090,2024-03-31T13:30:25Z,0,"Mf looked like Adrien Broner when he fought Maidana. All that talk, but had spaghetti legs every round. 😂 Yo Rolly should hang them gloves.",True,"Mf looked like Adrien Broner when he fought Maidana. All that talk, but had spaghetti legs every round.  Yo Rolly should hang them gloves.",mf look like adrien broner fought maidana talk spaghetti leg everi round yo rolli hang glove,en
@user-jm9em9nl9h,2024-03-31T13:30:18Z,0,Mo match,True,Mo match,mo match,en
@Buxying,2024-03-31T13:30:03Z,0,That was BRUTAL,True,That was BRUTAL,brutal,en
@realestatewizard4942,2024-03-31T13:29:45Z,0,Absolutely  no footwork. How can you he a pro and have no footwork?,True,Absolutely  no footwork. How can you he a pro and have no footwork?,absolut footwork pro footwork,en
@merlinfalcon8518,2024-03-31T13:29:43Z,1,"There's levels to this, kid.",True,"There's levels to this, kid.",there level kid,en
@Muchindaclutch_,2024-03-31T13:29:34Z,0,Ain’t no way bruh he demolished rolly,True,Ain’t no way bruh he demolished rolly,way bruh demolish rolli,en
@user-og7cc5pw8k,2024-03-31T13:29:17Z,0,Fight should’ve stopped in the first round,True,Fight should’ve stopped in the first round,fight stop first round,en
@joeyknucklez,2024-03-31T13:29:10Z,0,"Dont forget, 1 judge had Rolly winning... 😒",True,"Dont forget, 1 judge had Rolly winning... ",dont forget 1 judg rolli win,en
@jamesbucol9860,2024-03-31T13:29:07Z,2,Hardwork and humble payd it.,True,Hardwork and humble payd it.,hardwork humbl payd,en
@dominiquethuston1228,2024-03-31T13:29:06Z,0,That's it for Romo,True,That's it for Romo,that romo,en
@pianodjesus3805,2024-03-31T13:29:01Z,0,Kind of looks like a Rocky movie 😅,True,Kind of looks like a Rocky movie ,kind look like rocki movi,en
@CG-us3et,2024-03-31T13:28:11Z,10,Cruz walking though Rolly 😮 ??? That was brutal . Cruz is the real deal,True,Cruz walking though Rolly  ??? That was brutal . Cruz is the real deal,cruz walk though rolli brutal cruz real deal,en
@user-cp7qt9bs9v,2024-03-31T13:28:07Z,0,Rolly sold the fight well LOL,True,Rolly sold the fight well LOL,rolli sold fight well lol,en
@mel124177,2024-03-31T13:27:55Z,0,"Yay, congrats Pitbull! A worthy champion indeed, pure heart and iron-clad guts. Now, get a Tank rematch, because arguably you had won that one too. (I doubt that Tank would give him another go tho, after seeing  this performance and remembering getting repeatedly manhandled the last time). 😄",True,"Yay, congrats Pitbull! A worthy champion indeed, pure heart and iron-clad guts. Now, get a Tank rematch, because arguably you had won that one too. (I doubt that Tank would give him another go tho, after seeing  this performance and remembering getting repeatedly manhandled the last time). ",yay congrat pitbul worthi champion inde pure heart ironclad gut get tank rematch arguabl one doubt tank would give anoth go tho see perform rememb get repeatedli manhandl last time,en
@rafadareefer,2024-03-31T13:27:51Z,0,The loudest bitch in the room is always the weakest.,True,The loudest bitch in the room is always the weakest.,loudest bitch room alway weakest,en
@Firstname-vv5cs,2024-03-31T13:27:43Z,0,Light work 👏 rolly don’t belong in the ring with a pitbull 🤣,True,Light work  rolly don’t belong in the ring with a pitbull 🤣,light work rolli belong ring pitbul,en
@joseRodriguez-kf3ex,2024-03-31T13:27:42Z,0,Pbc got the worst highlights,True,Pbc got the worst highlights,pbc got worst highlight,en
@VivianoBarrientos,2024-03-31T13:27:23Z,0,The litle brok lesnar,True,The litle brok lesnar,litl brok lesnar,en
@dineshgopinath529,2024-03-31T13:26:53Z,1,I request rolly not to ask for a rematch 😢,True,I request rolly not to ask for a rematch ,request rolli ask rematch,en
@legitgod9201,2024-03-31T13:26:46Z,40,"IM SCREAMING
VIVA MEXICOOOOOOOO 🇲🇽",True,"IM SCREAMING
VIVA MEXICOOOOOOOO ",im scream viva mexicoooooooo,en
@halmond2075,2024-03-31T13:26:34Z,0,Talk is cheap 😂😂 rolli shut up quick,True,Talk is cheap  rolli shut up quick,talk cheap rolli shut quick,en
@purplehayes8687,2024-03-31T13:26:17Z,0,Aye rolly is straight 🗑️,True,Aye rolly is straight ️,aye rolli straight,en
@chabbiebatchie5540,2024-03-31T13:26:08Z,0,Empty barrels always make the most noise,True,Empty barrels always make the most noise,empti barrel alway make nois,en
@pucksheet4456,2024-03-31T13:26:04Z,0,That's expected he already lose to a old boxer but Americans did the old man dirty in favor of fellow younger Americans,True,That's expected he already lose to a old boxer but Americans did the old man dirty in favor of fellow younger Americans,that expect alreadi lose old boxer american old man dirti favor fellow younger american,en
@JCJ-lu6qg,2024-03-31T13:25:47Z,0,when lastogi became togi.,True,when lastogi became togi.,lastogi becam togi,en
@NB-cn9uk,2024-03-31T13:25:44Z,7,Mexican power 💪🏽🇺🇸🇲🇽 we the best fighters in the world ✊🏽🇲🇽🇲🇽🇲🇽,True,Mexican power  we the best fighters in the world ✊,mexican power best fighter world,en
@rajhajong365,2024-03-31T13:25:33Z,0,That is criminal,True,That is criminal,crimin,en
@JorgeHernandez-bj5xz,2024-03-31T13:25:28Z,0,"""I just want to say Happy Easter"" 🐣 😂",True,"""I just want to say Happy Easter""  ",want say happi easter,en
@user-bo7fu9ts5f,2024-03-31T13:25:22Z,3,Dudes like a small Mexican Tyson,True,Dudes like a small Mexican Tyson,dude like small mexican tyson,en
@brysarmiento2806,2024-03-31T13:25:18Z,0,Pitbull bodybagged the chihuahua. 😅,True,Pitbull bodybagged the chihuahua. ,pitbul bodybag chihuahua,en
@NoobRiderJ,2024-03-31T13:25:05Z,5745,"Now everytime Rolly looks at his chihuahua, he’ll remember pitbull 😂",True,"Now everytime Rolly looks at his chihuahua, he’ll remember pitbull ",everytim rolli look chihuahua rememb pitbul,en
@321dkny,2024-03-31T13:25:01Z,0,Rolly got a phd in the fine art's of advanced stanky leg,True,Rolly got a phd in the fine art's of advanced stanky leg,rolli got phd fine art advanc stanki leg,en
@JevonGroyon,2024-03-31T13:24:45Z,0,Wooooooooooohhhhhhhh 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉your the best boxer fitbull cruz💪💪💪💪💪💪idol..,True,Wooooooooooohhhhhhhh your the best boxer fitbull cruzidol..,wooooooooooohhhhhhhh best boxer fitbul cruzidol,en
@armandocasique3325,2024-03-31T13:24:05Z,0,Now you see people what happens when you got a fucken big mouth........,True,Now you see people what happens when you got a fucken big mouth........,see peopl happen got fucken big mouth,en
@franklinstubbs4315,2024-03-31T13:24:01Z,0,"I'm just waiting for Rolly to say, ""Nah....I'm just kidding...I don't really like boxing""",True,"I'm just waiting for Rolly to say, ""Nah....I'm just kidding...I don't really like boxing""",im wait rolli say nahim kiddingi dont realli like box,en
@CapoKabar,2024-03-31T13:23:45Z,8,Cruz beat him up like he stole his skittles 😂😂😂😂,True,Cruz beat him up like he stole his skittles ,cruz beat like stole skittl,en
@yoursaviour7613,2024-03-31T13:23:38Z,0,Cruz>>>>>short boy called Tank,True,Cruz>>>>>short boy called Tank,cruzshort boy call tank,en
@jg1238,2024-03-31T13:23:37Z,0,"Ever since Tank KO’d Rolly, he ain’t been the same!",True,"Ever since Tank KO’d Rolly, he ain’t been the same!",ever sinc tank ko rolli,en
@robsudden24,2024-03-31T13:23:35Z,0,Rolly career is over,True,Rolly career is over,rolli career,en
@jromerohoustone1024,2024-03-31T13:23:10Z,0,Holy shat,True,Holy shat,holi shat,en
@joel7961,2024-03-31T13:23:10Z,0,Ok i said this from the jump rolly is not a very skillful fighter they put a PIT against a PUG this was not a wise decision,True,Ok i said this from the jump rolly is not a very skillful fighter they put a PIT against a PUG this was not a wise decision,ok said jump rolli skill fighter put pit pug wise decis,en
@ricardorangel3241,2024-03-31T13:23:06Z,0,"Not sure why people like Rolly sit there and run their mouth. You don’t have to “be the villain” to sell the fight. You could just, you know, be good. An entertaining fighter with some talent will have more fans and a longer career.",True,"Not sure why people like Rolly sit there and run their mouth. You don’t have to “be the villain” to sell the fight. You could just, you know, be good. An entertaining fighter with some talent will have more fans and a longer career.",sure peopl like rolli sit run mouth villain sell fight could know good entertain fighter talent fan longer career,en
@javonwoodard8196,2024-03-31T13:22:48Z,0,Makes you see how good Davis really is,True,Makes you see how good Davis really is,make see good davi realli,en
@LoveSuffocatesMe,2024-03-31T13:22:25Z,0,From humble beginnings to world champion. Well deserved 🫶🏽,True,From humble beginnings to world champion. Well deserved 🫶,humbl begin world champion well deserv,en
@StreetmoneyRae13,2024-03-31T13:22:08Z,1,It was all bad from that first hit😂 pitbull beat him like he stole something from his mama😂,True,It was all bad from that first hit pitbull beat him like he stole something from his mama,bad first hit pitbul beat like stole someth mama,en
@Zaybo916,2024-03-31T13:21:54Z,0,Goddammmm 😂😂😂 i aint think he lost dat bad💀💀💀💀,True,Goddammmm  i aint think he lost dat bad,goddammmm aint think lost dat bad,en
@1DADAMAN,2024-03-31T13:21:02Z,0,Rolly wasn’t suppose to have that belt anyway that old man was robbed glad he got whooped,True,Rolly wasn’t suppose to have that belt anyway that old man was robbed glad he got whooped,rolli suppos belt anyway old man rob glad got whoop,en
@juanld87,2024-03-31T13:20:59Z,0,Cruz be throwing bombs with his eyes closed...its like he can see in yhe dark lol.,True,Cruz be throwing bombs with his eyes closed...its like he can see in yhe dark lol.,cruz throw bomb eye closedit like see yhe dark lol,en
@joraysrcarla1868,2024-03-31T13:20:53Z,0,Rolly is garbage I new he was gonna get beat he doesn't have any boxing 🥊 skills or hand's,True,Rolly is garbage I new he was gonna get beat he doesn't have any boxing 🥊 skills or hand's,rolli garbag new gonna get beat doesnt box skill hand,en
@xunboundsz-_-7777,2024-03-31T13:20:48Z,1,"Rolly needs to proudly retire now, and enjoy whatever money he has left, Gervonta Davis is next on the rematch!!!",True,"Rolly needs to proudly retire now, and enjoy whatever money he has left, Gervonta Davis is next on the rematch!!!",rolli need proudli retir enjoy whatev money left gervonta davi next rematch,en
@acmoodyface2295,2024-03-31T13:20:38Z,36,"Isaac Cruz the first mexican I Idolized for his humbleness but a beast that resembles the Pacman since El Terible

The ""PITBULL"" fan from the philippines man",True,"Isaac Cruz the first mexican I Idolized for his humbleness but a beast that resembles the Pacman since El Terible

The ""PITBULL"" fan from the philippines man",isaac cruz first mexican idol humbl beast resembl pacman sinc el teribl pitbul fan philippin man,en
@josephsanchez9987,2024-03-31T13:20:36Z,0,Gotta let these dudes fall. KO with no knock down. Leaves room for speculation,True,Gotta let these dudes fall. KO with no knock down. Leaves room for speculation,gotta let dude fall ko knock leaf room specul,en
@danielguzman5228,2024-03-31T13:20:34Z,0,Por bocon el Rolly Romero 😆,True,Por bocon el Rolly Romero ,por bocon el rolli romero,en
@Dopdorkingme,2024-03-31T13:20:28Z,0,Rolly getting caught with hooks again. Even got dropped in sparring,True,Rolly getting caught with hooks again. Even got dropped in sparring,rolli get caught hook even got drop spar,en
@tutunci,2024-03-31T13:20:25Z,1,cruz would beat lopez and haney.,True,cruz would beat lopez and haney.,cruz would beat lopez haney,en
@launicarodriguez1842,2024-03-31T13:20:20Z,80,Hello to our Filipino Family from Seattle Washington 🇺🇸 Thanks For always supporting our People 🇲🇽 You guys have some great fighters too ❤️❤️🙏👌🏻,True,Hello to our Filipino Family from Seattle Washington  Thanks For always supporting our People  You guys have some great fighters too ❤️❤️,hello filipino famili seattl washington thank alway support peopl guy great fighter,en
@juliopinero3878,2024-03-31T13:20:14Z,0,"Even though Pitbull was beating his a$$ the whole fight, ref stopped it too early. Ref should have let Pitbull beat his a$$ some more until he got knocked out. 😊
Rolly has no boxing technique. Can't recall ever seeing him throw any combinations. No defense either. Bet you he doesn't even watch tapes on his opponents. He ain't trying to win, he's trying to get paid. People are going to pay just to see him get his a$$ kicked. When he confronts a real boxer, he never wins. Real boxers know he can't box. 
Rolly reminds me of the game punch out. Make him miss, hit him where it hurts, knock out! 😂 No technique!",True,"Even though Pitbull was beating his a$$ the whole fight, ref stopped it too early. Ref should have let Pitbull beat his a$$ some more until he got knocked out. 
Rolly has no boxing technique. Can't recall ever seeing him throw any combinations. No defense either. Bet you he doesn't even watch tapes on his opponents. He ain't trying to win, he's trying to get paid. People are going to pay just to see him get his a$$ kicked. When he confronts a real boxer, he never wins. Real boxers know he can't box. 
Rolly reminds me of the game punch out. Make him miss, hit him where it hurts, knock out!  No technique!",even though pitbul beat whole fight ref stop earli ref let pitbul beat got knock rolli box techniqu cant recal ever see throw combin defens either bet doesnt even watch tape oppon aint tri win he tri get paid peopl go pay see get kick confront real boxer never win real boxer know cant box rolli remind game punch make miss hit hurt knock techniqu,en
@BNTministries,2024-03-31T13:20:12Z,0,Lololololololol😅😅😅😅😅😅 don’t nothing get a duck in trouble but his bill.,True,Lololololololol don’t nothing get a duck in trouble but his bill.,lololololololol noth get duck troubl bill,en
@kevinmicheal4477,2024-03-31T13:19:59Z,0,Who else knew Rolly was going to get steamROLLED.,True,Who else knew Rolly was going to get steamROLLED.,els knew rolli go get steamrol,en
@samoynethomas1989,2024-03-31T13:19:30Z,0,Tank slept Rolly and whopped Pit,True,Tank slept Rolly and whopped Pit,tank slept rolli whop pit,en
@shanmichaelreyes6255,2024-03-31T13:19:23Z,2,2:31 damn this dude is lit a humanoid pitbull,True,2:31 damn this dude is lit a humanoid pitbull,231 damn dude lit humanoid pitbul,en
@michaelmoore9927,2024-03-31T13:18:49Z,0,Rolly career is over at this point,True,Rolly career is over at this point,rolli career point,en
@nhytmeriloveyou,2024-03-31T13:18:30Z,1,Pitbull deserves a rematch with Tank Davis,True,Pitbull deserves a rematch with Tank Davis,pitbul deserv rematch tank davi,en
@kb3sGaming,2024-03-31T13:18:29Z,0,And this is the reason why he didn’t get a rematch with the running runners that said they are the best .,True,And this is the reason why he didn’t get a rematch with the running runners that said they are the best .,reason get rematch run runner said best,en
@ItsJustUsEnt,2024-03-31T13:18:26Z,1,"Total Destruction, I didn't expect that. I thought it was gonna be back and forth.",True,"Total Destruction, I didn't expect that. I thought it was gonna be back and forth.",total destruct didnt expect thought gonna back forth,en
@michaelalexanderseand.pabi476,2024-03-31T13:18:23Z,1,reason why tank keep dodging pitbull cruz,True,reason why tank keep dodging pitbull cruz,reason tank keep dodg pitbul cruz,en
@user-si8et3cf5l,2024-03-31T13:18:13Z,0,"Great fight, Now Rolly has been brought back down to earth and a reality check...massive congrats to Isaac, one of my favourite fighters, well done Champ 👋👋👋🏆",True,"Great fight, Now Rolly has been brought back down to earth and a reality check...massive congrats to Isaac, one of my favourite fighters, well done Champ ",great fight rolli brought back earth realiti checkmass congrat isaac one favourit fighter well done champ,en
@edgaraguirre1113,2024-03-31T13:18:10Z,0,Romero is wack I’ll knock him out too,True,Romero is wack I’ll knock him out too,romero wack knock,en
@jayfashi3404,2024-03-31T13:18:08Z,0,lol ggs but he beat a bum no credit,True,lol ggs but he beat a bum no credit,lol gg beat bum credit,en
@user-ry3fi2iw4e,2024-03-31T13:18:07Z,1,Rolly gallena romero vs pittbull,True,Rolly gallena romero vs pittbull,rolli gallena romero v pittbul,en
@josephmendoza8699,2024-03-31T13:18:04Z,0,Rolly got a hell of a chin.,True,Rolly got a hell of a chin.,rolli got hell chin,en
@nivlemhero4115,2024-03-31T13:18:02Z,0,Pitbull got that catch and counter similar to that of Pacman and Crawford. I think Inoue will meet him or Tank someday.,True,Pitbull got that catch and counter similar to that of Pacman and Crawford. I think Inoue will meet him or Tank someday.,pitbul got catch counter similar pacman crawford think inou meet tank someday,en
@joshuadeguzman4147,2024-03-31T13:18:01Z,0,Ippo makunochi in real life ..😅 Dempsey roll with a strong power,True,Ippo makunochi in real life .. Dempsey roll with a strong power,ippo makunochi real life dempsey roll strong power,en
@thomasbrady7004,2024-03-31T13:16:30Z,0,He's done after that embarrassment,True,He's done after that embarrassment,he done embarrass,en
@bpercy9894,2024-03-31T13:16:26Z,0,Rolly got Molly whopped 😮,True,Rolly got Molly whopped ,rolli got molli whop,en
@kingrichee1817,2024-03-31T13:16:06Z,0,I guess they don’t call him the pit bull for nothing 😆,True,I guess they don’t call him the pit bull for nothing ,guess call pit bull noth,en
@migueldelacruz6122,2024-03-31T13:16:05Z,0,All that shit he was talking.,True,All that shit he was talking.,shit talk,en
@yemalielaponte4876,2024-03-31T13:16:04Z,0,Tank david is scare to give the reamach  to cruz,True,Tank david is scare to give the reamach  to cruz,tank david scare give reamach cruz,en
@willmembreno9060,2024-03-31T13:15:44Z,0,Chihuahua Big mouth Rolly,True,Chihuahua Big mouth Rolly,chihuahua big mouth rolli,en
@Comegetmesuckas,2024-03-31T13:15:07Z,0,Well deserved win! More wins to come. Congratulations 🎉,True,Well deserved win! More wins to come. Congratulations ,well deserv win win come congratul,en
@phanta180,2024-03-31T13:14:43Z,0,Rolly is deadset the biggest fraud in boxing. Please do not let us see you step foot in that squared circle again!,True,Rolly is deadset the biggest fraud in boxing. Please do not let us see you step foot in that squared circle again!,rolli deadset biggest fraud box pleas let u see step foot squar circl,en
@mejicanito,2024-03-31T13:14:35Z,0,Whos the bitch now lmao iam so happy thats why u cant be so cocky talking shit . The chihuahua are brave and they dont give up lmaooo Rolly u got what u deserve for running big mouth,True,Whos the bitch now lmao iam so happy thats why u cant be so cocky talking shit . The chihuahua are brave and they dont give up lmaooo Rolly u got what u deserve for running big mouth,who bitch lmao iam happi that u cant cocki talk shit chihuahua brave dont give lmaooo rolli u got u deserv run big mouth,en
@zelmanschapirajr8122,2024-03-31T13:13:40Z,0,"I dead ass bet 5 gs pitbull would win!!! My family thought I was crazy! But I payed attention to him
Right after the tank fight and I was right! Cruz is an absolute menace! There’s a reason why tank didn’t want a rematch",True,"I dead ass bet 5 gs pitbull would win!!! My family thought I was crazy! But I payed attention to him
Right after the tank fight and I was right! Cruz is an absolute menace! There’s a reason why tank didn’t want a rematch",dead as bet 5 g pitbul would win famili thought crazi pay attent right tank fight right cruz absolut menac reason tank want rematch,en
@MichaelBaitiaJunior-gd7vc,2024-03-31T13:13:17Z,0,"It was a Mismatch, Pitbull is much more aggressive and Too Strong for Rolly. He nearly took off his Head.",True,"It was a Mismatch, Pitbull is much more aggressive and Too Strong for Rolly. He nearly took off his Head.",mismatch pitbul much aggress strong rolli nearli took head,en
@slurrinsportztv255,2024-03-31T13:13:00Z,0,Rolly tried to box lol he should’ve brawled,True,Rolly tried to box lol he should’ve brawled,rolli tri box lol brawl,en
@joelewis-rh9hb,2024-03-31T13:12:29Z,0,It looked like rolly was drowning right before the ref stopped the fight,True,It looked like rolly was drowning right before the ref stopped the fight,look like rolli drown right ref stop fight,en
@kinghenrycaballero3507,2024-03-31T13:12:18Z,0,Congratulations Isaac Pitbull Cruz. You deserved this a long time ago. All love from the Philippines! Great great fight!,True,Congratulations Isaac Pitbull Cruz. You deserved this a long time ago. All love from the Philippines! Great great fight!,congratul isaac pitbul cruz deserv long time ago love philippin great great fight,en
@FernandoDiaz-ur2zo,2024-03-31T13:12:06Z,0,"I’m impressed tank was able to beat him.. 
tank can hit & dance..",True,"I’m impressed tank was able to beat him.. 
tank can hit & dance..",impress tank abl beat tank hit danc,en
@Redbullet233,2024-03-31T13:11:37Z,0,Rolly's like a dancer lol 😂,True,Rolly's like a dancer lol ,rolli like dancer lol,en
@ofa-sho8380,2024-03-31T13:11:33Z,0,Too easy,True,Too easy,easi,en
@DLoCTheCreator,2024-03-31T13:10:46Z,0,I think this was a easy win😂🤦🏽‍♂️,True,I think this was a easy win🤦‍♂️,think easi win,en
@qcpo046,2024-03-31T13:10:43Z,0,"Tank, give him a rematch. He probably would say no after this",True,"Tank, give him a rematch. He probably would say no after this",tank give rematch probabl would say,en
